Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,20,1/23/2021 14:12,1/23/2021 14:12,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,20,1/23/2021 14:12,1/23/2021 14:12,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,3.59,0,3.59,1,0.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,22,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,8.38,0,8.38,2,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,22,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Mozzarella Sticks,,Sides,SIDES,,6.29,0,6.29,1,0.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,22,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Jalapeno Cheese Fries,,Sides,SIDES,,6.29,0,6.29,1,0.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,22,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,14.36,0,14.36,2,0.96,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,22,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Fried Jalapenos,,Appetizers,APPETIZERS,,7.29,0,7.29,1,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Sweet Potato Tots,,Sides,SIDES,,4.59,0,4.59,1,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Fried Pickles,,Appetizers,APPETIZERS,,7.29,0,7.29,1,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.18,0,8.18,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,10.37,0,10.37,1,0.69,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,22,1/23/2021 14:26,1/23/2021 14:26,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,23,1/23/2021 14:57,1/23/2021 14:57,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/23/2021 15:07,1/23/2021 15:03,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,9.37,0,9.37,1,0.63,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/23/2021 15:07,1/23/2021 15:03,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,9.37,0,9.37,1,0.63,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/23/2021 15:07,1/23/2021 15:03,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Onion Rings,,Sides,SIDES,,6.59,0,6.59,1,0.44,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/23/2021 15:07,1/23/2021 15:03,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,3.59,0,3.59,1,0.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/23/2021 15:07,1/23/2021 15:03,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Coffee,,Milkshake,MILKSHAKES AND FLOATS,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,25,1/23/2021 15:41,1/23/2021 15:41,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,11.56,0,11.56,1,0.77,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,26,1/23/2021 15:54,1/23/2021 15:53,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,The Cheeseburger Deluxe,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,26,1/23/2021 15:54,1/23/2021 15:53,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.18,0,8.18,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,26,1/23/2021 15:54,1/23/2021 15:53,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/23/2021 15:59,1/23/2021 15:54,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/23/2021 15:59,1/23/2021 15:54,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,28,1/23/2021 16:00,1/23/2021 15:59,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,14.36,0,14.36,2,0.96,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,28,1/23/2021 16:00,1/23/2021 15:59,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Onion Rings,,Sides,SIDES,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,28,1/23/2021 16:00,1/23/2021 15:59,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,28,1/23/2021 16:00,1/23/2021 15:59,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,28,1/23/2021 16:00,1/23/2021 15:59,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Bacon Cheese Fries,,Sides,SIDES,,5.29,0,5.29,1,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,29,1/23/2021 16:07,1/23/2021 16:07,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,29,1/23/2021 16:07,1/23/2021 16:07,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Fried Pickles,,Appetizers,APPETIZERS,,7.29,0,7.29,1,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,29,1/23/2021 16:07,1/23/2021 16:07,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chicken Caesar Salad,,Soups and Salads,SOUPS AND SALADS,,8.79,0,8.79,1,0.59,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,30,1/23/2021 16:12,1/23/2021 16:12,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Bacon Co,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,32,1/23/2021 16:26,1/23/2021 16:26,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.18,0,8.18,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,33,1/23/2021 16:41,1/23/2021 16:41,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Hot Dog,,Big Dogs,BIG DOGS,,3.29,0,3.29,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,33,1/23/2021 16:41,1/23/2021 16:41,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Hot Dog,,Big Dogs,BIG DOGS,,3.29,0,3.29,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,34,1/23/2021 16:42,1/23/2021 16:42,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,14.36,0,14.36,2,0.96,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,35,1/23/2021 16:45,1/23/2021 16:43,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,9.37,0,9.37,1,0.63,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,35,1/23/2021 16:45,1/23/2021 16:43,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,35,1/23/2021 16:45,1/23/2021 16:43,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Strawberry,,Milkshake,MILKSHAKES AND FLOATS,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,36,1/23/2021 16:45,1/23/2021 16:45,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,36,1/23/2021 16:45,1/23/2021 16:45,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Hot Dog,,Big Dogs,BIG DOGS,,3.29,0,3.29,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,36,1/23/2021 16:45,1/23/2021 16:45,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,36,1/23/2021 16:45,1/23/2021 16:45,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,11.38,0,11.38,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,36,1/23/2021 16:45,1/23/2021 16:45,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Bacon Co,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,37,1/23/2021 16:56,1/23/2021 16:56,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,37,1/23/2021 16:56,1/23/2021 16:56,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,38,1/23/2021 16:58,1/23/2021 16:58,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,38,1/23/2021 16:58,1/23/2021 16:58,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,10.18,0,10.18,1,0.68,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,38,1/23/2021 16:58,1/23/2021 16:58,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,38,1/23/2021 16:58,1/23/2021 16:58,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Onion Rings,,Sides,SIDES,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,39,1/23/2021 17:01,1/23/2021 16:59,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Mediterranean Burger,,Burgers,OUR SIGNATURE BURGERS,,9.99,0,9.99,1,0.67,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,39,1/23/2021 17:01,1/23/2021 16:59,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,39,1/23/2021 17:01,1/23/2021 16:59,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Bottle Soda,,Drinks,BEVERAGES,,2.29,0,2.29,1,0.16,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,40,1/23/2021 17:02,1/23/2021 17:01,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,40,1/23/2021 17:02,1/23/2021 17:01,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,40,1/23/2021 17:02,1/23/2021 17:01,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Bottle Soda,,Drinks,BEVERAGES,,2.29,0,2.29,1,0.16,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,4.59,0,4.59,1,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Mozzarella Sticks,,Sides,SIDES,,6.29,0,6.29,1,0.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Cheesesteak,,Cheesesteak,CHEESESTEAKS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,41,1/23/2021 17:21,1/23/2021 17:21,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheesesteak Factory,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,42,1/23/2021 17:25,1/23/2021 17:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,42,1/23/2021 17:25,1/23/2021 17:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chowly Open Item,,Chowly Open Item,Chowly Open Item Menu,,0,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,42,1/23/2021 17:25,1/23/2021 17:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Garlic Parmesan,,Chicken Wings,CHICKEN WINGS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,42,1/23/2021 17:25,1/23/2021 17:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,9.19,0,9.19,1,0.61,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,43,1/23/2021 17:26,1/23/2021 17:26,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Clinton B's Burger,,Burgers,OUR SIGNATURE BURGERS,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,43,1/23/2021 17:26,1/23/2021 17:26,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Clinton B's Burger,,Burgers,OUR SIGNATURE BURGERS,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,43,1/23/2021 17:26,1/23/2021 17:26,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Clinton B's Burger,,Burgers,OUR SIGNATURE BURGERS,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,43,1/23/2021 17:26,1/23/2021 17:26,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,44,1/23/2021 17:28,1/23/2021 17:26,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,44,1/23/2021 17:28,1/23/2021 17:26,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,44,1/23/2021 17:28,1/23/2021 17:26,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,11.98,0,11.98,2,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,44,1/23/2021 17:28,1/23/2021 17:26,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Mint Choco Chip,,Milkshake,MILKSHAKES AND FLOATS,,11.18,0,11.18,2,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,46,1/23/2021 17:31,1/23/2021 17:31,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,10.18,0,10.18,1,0.68,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,46,1/23/2021 17:31,1/23/2021 17:31,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Hot Dog,,Big Dogs,BIG DOGS,,3.29,0,3.29,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,46,1/23/2021 17:31,1/23/2021 17:31,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,46,1/23/2021 17:31,1/23/2021 17:31,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,46,1/23/2021 17:31,1/23/2021 17:31,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Sweet Potato Fries,,Sides,SIDES,,6.19,0,6.19,1,0.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,46,1/23/2021 17:31,1/23/2021 17:31,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Onion Rings,,Sides,SIDES,,6.59,0,6.59,1,0.44,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,47,1/23/2021 17:33,1/23/2021 17:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheeseburger Deluxe,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,48,1/23/2021 17:33,1/23/2021 17:33,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Bottle Water,,Drinks,BEVERAGES,,1.09,0,1.09,1,0.08,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,49,1/23/2021 17:35,1/23/2021 17:35,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,49,1/23/2021 17:35,1/23/2021 17:35,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Stewarts Root Beer,,Drinks,BEVERAGES,,8.37,0,8.37,3,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/23/2021 17:37,1/23/2021 17:37,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Stewarts Root Beer,,Drinks,BEVERAGES,,2.79,0,2.79,1,0.19,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/23/2021 17:37,1/23/2021 17:37,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,6.38,0,6.38,2,0.43,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/23/2021 17:37,1/23/2021 17:37,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Sweet Potato Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/23/2021 17:37,1/23/2021 17:37,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/23/2021 17:37,1/23/2021 17:37,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/23/2021 17:37,1/23/2021 17:37,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.18,0,8.18,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,6.99,0,6.99,1,0.47,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Mexican Burger,,Burgers,OUR SIGNATURE BURGERS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,9.56,0,9.56,1,0.64,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,52,1/23/2021 17:44,1/23/2021 17:44,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,53,1/23/2021 17:50,1/23/2021 17:49,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,12.56,0,12.56,1,0.84,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,53,1/23/2021 17:50,1/23/2021 17:49,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,53,1/23/2021 17:50,1/23/2021 17:49,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
